id_1c;name;factory;country;amount;price;group;description
00000354200000272;Моноприл таб. 10мг №28;Bristol Myers Squibb/Серл;Россия;1;220.5;Ингибиторы АПФ;
00000614300000272;Моноприл таб. 20мг №28;Bristol Myers Squibb/Серл;Россия;2;291;Ингибиторы АПФ;
00000242901001286;Моносан таб. 20мг №30;Про. мед. ЦС;Чехия;1;81.5;Органические нитраты;
00000243000000169;Моносан таб. 40мг №30;Pro.Med.Cs;Чехия;1;148;Органические нитраты;
00000218801000043;Моночинкве ретард капс. 50мг №30;Berlin-chemie / Menarini Group;Италия;1;384;Органические нитраты;
00000218700000059;Моночинкве таб. 40мг №30;Berlin-Chemie;Германия;1;182;Органические нитраты;
00000606400000252;Монурал пор. д/приг. сусп. саше 2г №1;Zambon;Италия;1;285;Другие антибактериальные препараты;
00000606500000252;Монурал пор. д/приг. сусп. саше 3г №1;Zambon;Италия;3;350;Другие антибактериальные препараты;
01000558001000757;Морская капуста (ламинария) слоевища 100г;Народная Медицина ООО Медицинская компания;Россия;1;66;;
00000922000000601;МОСКИТОЛ аэр. от клещей 100мл Антиклещ;Биогард ООО;Россия;3;152;Прочие инсектициды и репелленты;
01000760901000592;Московия бальзам 100мл;Владивостокская фармфабрика ОАО;Россия;5;56;;
00000851500000663;Московия таб. №20;Владивостокская ф.ф.;Россия;4;60;БАД, способствующие улучшению метаболизма в тканях головного мозга;
01000948400000663;Московия таб. №50;Владивостокская ф.ф.;Россия;1;110;;
00000666700000187;Мотилиум сусп. оральная 1мг/мл фл. 100мл;Janssen-Cilag AG;Бельгия;1;370;Стимуляторы моторики ЖКТ;
00000256800000187;Мотилиум таб. п/о 10мг №30;Janssen-Cilag AG;Бельгия;3;345;Стимуляторы моторики ЖКТ;
01000831101000360;Мочеприемник детский стерил. 100мл;Апексмед;Нидерланды;3;21;;
00001056901000360;Мочеприемник емкостью 2л;Апексмед;Нидерланды;1;38.5;Предметы профилактики заболеваний и ухода за больными;
01000831201000360;Мочеприемник носимый, ножной, стерильный с рез. лентами 750мл;Апексмед;Нидерланды;1;48.5;;
00000185601000911;Мукалтин таб. 50мг №10;ОПЫТНЫЙ ЗАВОД ГНЦЛС;Украина;48;40;Отхаркивающие препараты;
00000185601000741;Мукалтин таб. 50мг №10;Тюменский ХФЗ ОАО;Россия;48;37;Отхаркивающие препараты;
01000911600000245;Мульти-табс Бэби раствор-кап. д/приема внутрь (до 1 года) 30мл Фл. М;Ferrosan;Дания;1;191;;
01000036400000245;Мульти-табс В-комплекс таб. п/об. №60;Ferrosan;Дания;1;206;;
01000013200000245;Мульти-табс Иммуно Кидс Жеват. таб. №30;Ferrosan;Дания;2;370;;
01000036500000245;Мульти-табс Иммуно Плюс таб 780мгх30;Ferrosan;Дания;2;380;;
00000503401000176;Мульти-табс Классик таб. п/о №30;Ферросан АС;Дания;1;182;Поливитамины с минеральными веществами;
00000502700000245;Мульти-табс Малыш жеват. таб. №30 (малиново-клубничный вкус);Ferrosan;Дания;4;210;Поливитамины с минеральными веществами;
01000987601000176;Мульти-табс Малыш Кальций+ д/дет от 2 до 7 лет таб жев уп конт яч №15 малина-клубника;Ферросан АС;Дания;1;150;;
01000031800000245;Мульти-табс Малыш Кальций+ жеват.таб. №30 (банан);Ferrosan;Дания;3;250;;
01000013500000245;Мульти-табс Тинейджер Жеват. таб. №30 (апельс.-ваниль);Ferrosan;Дания;1;220;;
01000307300000245;Мульти-табс Тинейджер Жеват. таб. п/о №60 (апельс/ван);Ferrosan;Дания;1;330;;
00000502800000245;Мульти-табс Юниор жеват. таб. №30 (малиново-клубничный вкус);Ferrosan;Дания;1;212;Поливитамины с минеральными веществами;
00000502900000245;Мульти-табс Юниор жеват. таб. №30 (фруктовый вкус);Ferrosan;Дания;1;210;Поливитамины с минеральными веществами;
00000890600000304;Мумие алтайское очищенное таб. 200мг №20;Эвалар;Россия;2;90;БАД - источники витаминно-минеральных комплексов с аминокислотами и/или другими компонентами;
01000708200000304;Мумие золотое таб 0,2г №20;Эвалар;Россия;5;90;;
01000689701000969;Мумие очищенное Панацея 0.2г таб. №30;Ремак ООО;Киргизия;3;55;;
01000936801000056;Муравьиная кислота гель-бальзам для суставов 100мл;ТВИНС Тэк ЗАО;Россия;1;76;;
00000545801000592;Муравьиный спирт фл. 50мл;Владивостокская фармфабрика ОАО;Россия;5;14.3;Другие препараты для наружного применения при болевом синдроме при заболеваниях костно-мышечной сист;
01000974501000776;Мыло -крем д/интимной гигиены Пряная вишня 400мл;Флоресан ООО;Россия;1;78;;
01000886701001376;Мыло Антибактериальное 100г;Анима Соп;Индия;1;36.5;;
01000885801001373;Мыло Антибактериальное Актив 70 г №4;Avyap A. S;Турция;1;69.5;;
01000885901001373;Мыло Антибактериальное Сенситив 70 г №4;Avyap A. S;Турция;1;68.5;;
01001032701000013;Мыло Аптечное ручной работы валериана с эф. мас лаванды 85г;Народные Промыслы ООО;Россия;1;77;;
01001032801000013;Мыло Аптечное ручной работы крапива с эф. маслом мяты 85г;Народные Промыслы ООО;Россия;1;77;;
01001032901000013;Мыло Аптечное ручной работы тимьян с эф мас бергамота 85г;Народные Промыслы ООО;Россия;1;77;;
01000772401001408;Мыло дегтярное 140г;Невская Косметика ОАО;Россия;4;40;;
01000782401000334;Мыло детское 100г;JOHNSON & JOHNSON;ГРЕЦИЯ;3;33;;
01000782401000457;Мыло детское 100г;Свобода Ао;Россия;3;20;;
01000778001001093;Мыло детское 90г Два бельчонка;Нэфис косметик;Россия;1;18;;
01000778101001093;Мыло детское 90г Два мамонтенка;Нэфис косметик;Россия;1;18;;
01000778201001093;Мыло детское 90г Два пяточка;Нэфис косметик;Россия;1;18;;
01000945601000457;Мыло Детское с экстрактом подорожника 100г;Свобода Ао;Россия;1;20;;
01000945701000457;Мыло Детское с экстрактом чистотела 100г;Свобода Ао;Россия;1;20;;
01000549701001387;Мюсли «Натурино» батончик «De Luxe» (летние ягоды) 30г;Рупа Спол. СРО;Чехия;14;25;;
00000860700000665;Мюсли батончик 30г тропический;Руссаль ООО;Россия;1;15;Прочие комбинированные препараты для питания;
01000979801001589;Мюсли батончик шоколад в йогурте 30г;Тэкмар Словенско;Словакия;2;21;;
01000891901001387;Мюсли Натурино Де Люкс Летние ягоды 30 г;Рупа Спол. СРО;Чехия;6;30;;
01000892101001387;Мюсли Натурино Де Люкс Сочный персик 30 г;Рупа Спол. СРО;Чехия;6;30;;
00000490201000025;Мята перечная листья 50г;Иван Чай ЗАО;Россия;3;30.5;Спазмолитики растительного происхождения;
00000213000000205;Мята перечная листья фильтр-пакеты 1,5г №20;Красногорский з-д ЛРС;Россия;1;33.5;Спазмолитики растительного происхождения;
00000127301000634;Мяты перечной настойка фл. 25мл;Тульская Фарм.Ф;Россия;5;17;Прочие препараты для лечения заболеваний ЖКТ и нарушений обмена веществ;
01000895601000345;Набор гинекол. Юнона тип2 (шпатель Эйера);Мед. предприятие Симург;Беларусь;1;58.5;;
01000579601000689;Набор гинекологический одноразовый р.S;Jiangsu Kangjin Medical Instruments Co. Ltd;Китай;2;64;;
00000906400000595;Набор д/кормления 4-36мес.;Мир Детства;Россия;1;335;Детские товары;
01000979001000883;Набор ершиков д/бутылочек и сосок 0+ (19518);Сан Бонд Интернэшнл Компани Лимитид;Китай;2;91;;
01000796601000062;Набор расческа-щетка 0+;Мир Детства ООО;Китай;1;128;;
01000233101000346;Надежда бальзам 250мл;ЗАО "Бальзам";Россия;1;190;;
01001011801001498;Назаваль плюс спрей фл. 500мг 200доз;Назалезе ЛТД;Великобритания;1;450;;
01000935101001498;Назаваль средство (фильтр) барьерное отоларингологическое 500мг;Назалезе ЛТД;Великобритания;1;440;;
01000905401001233;Назарел Спрей Назальный 50мкг 120 доз;Ivax Рharmaceuticals;Чехия;1;416;;
00000189501000553;Називин капли в нос 0,01% фл. 5мл;Merck AG;Германия;5;125;Симпатомиметики;
00000189700000193;Називин капли в нос 0,05% фл. 10мл;E.Merck;Германия;5;110;Симпатомиметики;
00000258900000193;Називин спрей 0,05% раствор фл. 10мл;E.Merck;Германия;2;135;Симпатомиметики;
00000740400000210;Назол Адванс наз. спрей фл. 30мл;Sagmel Inc.;Сша;2;185;Симпатомиметики;
01000006401001642;Назол Бэби капли наз. 0,125% фл. 15мл;IDA (Istituto De Angeli);Италия;1;135;;
01000036800000210;Назол Кидс спрей наз. 0,25% фл.15мл;Sagmel Inc.;Сша;1;118;;
00000666800000210;Назол наз. спрей 0,05% фл. 15мл;Sagmel Inc.;Сша;3;110;Симпатомиметики;
00000228400000210;Назол наз. спрей 0,05% фл. 30мл;Sagmel Inc.;Сша;1;170;Симпатомиметики;
00000342000000023;Назонекс наз. спрей 50мкг/доза 120доз;Schering-plough;Сша;2;787;Кортикостероиды;
00000667200000157;Найз гель 1% 20г;Dr. Reddy's lab.;Индия;2;120;Прочие нестероидные противовоспалительные препараты;
00000667100000157;Найз кид таб. 50мг №20;Dr. Reddy's lab.;Индия;7;55;Прочие нестероидные противовоспалительные препараты;
00000400700000157;Найз таб. 100мг №20;Dr. Reddy's lab.;Индия;12;110;Прочие нестероидные противовоспалительные препараты;
01000983901001600;Наколенник (бандаж на колен суст) эласт пак п/э №1 рXL (45-49см) (арт.D0209);Пьетро Коломбо ди Джованни Коломбо энд К.С.А.С ~;Италия;1;496;;
00001033000000771;Наколенник компрессионный р. 1 простой;Тонус ЗАО;Россия;3;100;Предметы профилактики заболеваний и ухода за больными;
00000978100000780;Наколенник компрессионный р. 3 комбинированный;ЛПП Фарм;Россия;1;131;Предметы профилактики заболеваний и ухода за больными;
00000039700000014;Наком таб. №100;Lek Pharma;Словения;1;1421;Допа и её производные;
00000361300000046;Наксоджин таб. 500мг №6;Pharmacia & Upjohn;Сша;2;401;Производные нитроимидазола;
01000001700000020;Налгезин таб. п/о 275мг №10;KRKA;Словения;2;125;;
01000764200000670;НАН кисломолочный с рождения 400г;Nestle;Швейцария;1;791;;
01000893001000880;НАН-1 смесь безлактозная с рождения 400г;Nestle Nederlands B.V;Нидерланды;1;669;;
01000929801001489;Нанопласт Форте 9х12см №3;Гуйчжоу Мяояо Фармасьютикл;Китай;4;125;;
01000930301001489;Нанопласт Форте пластырь обезболивающий противоспалительный 7*9 №3;Гуйчжоу Мяояо Фармасьютикл;Китай;4;80;;
01000338701000473;Напальчник Латексный №5;АМТ трейд ООО;Россия;6;9;;
01000970401001247;Напиток Фрутоняня яблоко с мятой 0,2л;Прогресс ОАО;Россия;1;22;;
01000861801001247;Напиток яблоко с ромашкой и липой 0,2л;Прогресс ОАО;Россия;1;22;;
01000908701001427;Насадка Evisonic для УЗИ №1;DONGKUK TRADING;КОРЕЯ (РЕСПУБЛИКА КОРЕЯ);1;11;;
01000917401001457;Насобек 50мкг/1доза 200доз Спрей дозир.наз.30мл;IVAX Pharmaceuticals s.r.o.;Чехия;2;265;;
00000394600000122;Натрия тетрабората р-р в глицерине 20% фл. 30г;Московская фарм.ф-ка;Россия;8;13;Препараты борной кислоты;
00000165100000344;Натрия тиосульфат амп. 30% 10мл №10;Новосибхимфарм;Россия;1;85.5;Антидоты;
00000222200000168;Натрия фторид таб. 2,2мг №250;Grindex;Латвия;1;281;Препараты для профилактики кариеса;
01000841800000429;Натрия фторид таб. д/детей 1,1мг №50;Оболенское фарм. предприятие;Россия;1;14.5;;
00000260200000117;Натрия хлорид 0,9% р-р д/инф. фл. 200мл;Дальхимфарм;Россия;8;30;Солевые растворы;
00000457800000117;Натрия хлорид 0,9% р-р д/инф. фл. 400мл;Дальхимфарм;Россия;9;37.5;Солевые растворы;
00000240100000117;Натрия хлорид амп. 0,9% 10мл №10;Дальхимфарм;Россия;7;44.5;Солевые растворы;
01000918500000066;Натрия хлорид р-р д/ин 0.9 % 5 мл амп №10;Биохимик;Россия;2;29;;
01000918501001461;Натрия хлорид р-р д/ин 0.9 % 5 мл амп №10;Борисовский завод медпрепаратов РУП ~;Беларусь;2;39;;
01000290001000225;Натуретто витамин С (со вкусом апельсина) табл. 39г;Натур Продукт Европа;Нидерланды;15;31;;
01000389001000225;Натуретто витамины - антиоксиданты (со вкусом лимона) табл. 39г;Натур Продукт Европа;Нидерланды;2;40;;
01000290101000225;Натуретто витамины + железо (со вкусом клубники) табл. 39г;Натур Продукт Европа;Нидерланды;16;31;;
01000389101000225;Натуретто мультивитамины (со вкусом малины) табл. 39г;Натур Продукт Европа;Нидерланды;14;30;;
01000124601000225;Натурино паст. с вит. и сок. апельсина 36,4г NP;Натур Продукт Европа;Нидерланды;12;25;;
01000124701000225;Натурино паст. с вит. и сок. клубники 36,4г NP;Натур Продукт Европа;Нидерланды;12;25;;
01000320501000225;Натурино паст. с вит. и сок. малины 36,4г NP;Натур Продукт Европа;Нидерланды;12;25;;
01000320601000225;Натурино паст. с вит. и сок. персика 36,4г NP;Натур Продукт Европа;Нидерланды;10;25;;
01000124901000225;Натурино паст. с вит. и сок. черн. смор. 36,4г NP;Натур Продукт Европа;Нидерланды;12;25;;
01000478101000225;Натурино паст. с вит. и сок. яблока 36,4г NP;Натур Продукт Европа;Нидерланды;12;25;;
01000667801000935;Натурино-тоффи без сахара с Ca и витамином D3 (карамель) 70г;Домако Др.мед.Ауфдермауэр АГ по заказу Натур Проду;Швейцария;1;86;;
00000448301000120;Нафтизин 0,05% фл. 10мл;Славянская аптека ООО;Россия;20;6.5;Симпатомиметики;
00000448201001441;Нафтизин 0,1% фл. 10мл;ОБНОВЛЕНИЕ ПФК ЗАО;Россия;35;4.93;Симпатомиметики;
01000392800000666;НАША МАМА Шампунь детский 150мл;Наша Мама ООО;Россия;1;63;;
01000037001000093;Наятокс мазь 20г туба;Central Pharmaceutical Company №24;Вьетнам;2;137;;
01000037001001296;Наятокс мазь 20г туба;Mekophar Chemical- Pharmaceutical;Вьетнам;2;106;;
01000585601000822;Небилет таб. 5мг №28;Berlin-chemie / Menarini Group;Германия;2;921;;
00000006900000005;Невиграмон капс. 500мг №56;Chinoin;Венгрия;1;1488;Производные хинолона (исключая входящие в группу J01М);
00000754600000307;Невросед гранулы 30г;Алкой;Россия;1;119;Прочие препараты для лечения заболеваний нервной системы;
00000487600000125;Негрустин капс. 425мг №30;Hexal;Германия;1;186;Прочие антидепрессанты;
01000968201001569;Нейробион Таб. покр. об. №20;Nycomed/Merck;Австрия;1;270;;
01000905501000957;Нейромидин р-р м и п/к введ. 5мг/мл амп. 1мл №10;Олайнфарм Олайнский ХФЗ АО;Латвия;1;521;;
01000906201001247;Нектар "Абрикос" 0.2л;Прогресс ОАО;Россия;1;15.5;;
01000014001000027;Немозол 100мг/5мл Сусп.д/приема внутрь 20мл;Ipka Laboratories Ltd.;Индия;3;136;;
01000028300000426;Немозол 400мг таб №1;Ipca Laboratories Ltd;Индия;3;122;;
00000921900000900;Немозоль крем 5мл;Вдохновение ООО;Россия;2;40;Предметы санитарии и личной гигиены;
00000126600000117;Нео-анузол свечи №10;Дальхимфарм;Россия;2;59;Прочие препараты для лечения геморроя для местного применения;
00000727800000102;Нео-Пенотран супп. вагин. №14;Schering AG;Германия;2;505;Производные имидазола;
01000927901001485;Нео-Пенотран Форте супп вагин №7;Эмбил Фармацеутикал ко.лтд;Турция;1;650;;
00000176800000187;Низорал крем 2% 15г;Janssen-Cilag AG;Бельгия;2;329;Противогрибковые антибиотики;
00000176900000187;Низорал шампунь 20мг\г 60мл;Janssen-Cilag AG;Бельгия;1;563;Шампуни лечебного действия;
00000170201001571;Никоретте жеват. резинка 2мг №30;МакНил АБ;Швеция;1;250;Препараты для лечения никотиновой зависимости;
01000136501000236;Никоретте трансдерм.(пластырь) 10мг/16ч саше №7;Upjohn/farmital (OTC);Швеция;1;590;;
01000136701000236;Никоретте трансдерм.(пластырь) 5мг/16ч саше №7;Upjohn/farmital (OTC);Швеция;1;590;;
00000105700000143;Никотиновая к-та амп. 1% 1мл №10;Органика;Россия;4;30;Никотиновая кислота и ее производные;
00000316700000028;Никс крем 1% 59мл;Glaxo-Wellcome;Великобритания;1;370;Пиретрины (в т.ч. синтетические соединения);
00000547300000059;Нимесил гранулы д/приг. сусп. 100мг пакетики 2г №30;Berlin-Chemie;Германия;1;660;Прочие нестероидные противовоспалительные препараты;
00000096800000060;Нистатин свечи 500000ЕД №10;Биосинтез;Россия;3;51;Антибиотики;
00000037600000060;Нистатин таб. п/о 500000ЕД №20;Биосинтез;Россия;2;22;Антибиотики;
00000110600000071;Нистатиновая мазь 100000ЕД 15г туба;Нижфарм ОАО;Россия;1;31.5;Противогрибковые антибиотики;
00000066000000060;Нистатиновая мазь 100000ЕД 30г туба;Биосинтез;Россия;5;57;Противогрибковые антибиотики;
00000106000000478;Нитроглицерин капс. 1% р-р 0,5мг №20;Люми ООО;Россия;7;8.5;Органические нитраты;
00000656100000531;Нитроглицерин таб. 0,5мг №40;Озон ООО;Россия;4;44.5;Органические нитраты;
00000656100000853;Нитроглицерин таб. 0,5мг №40;Фармамед ЗАО;Россия;4;45.5;Органические нитраты;
00000617001000014;Нитрокор таб. 0,5мг №40;Фармстандарт-Лексредства ОАО;Россия;7;46;Органические нитраты;
00000018600000003;Нитроминт аэр. 10г;Egis;Венгрия;3;146.5;Органические нитраты;
00000233001000032;Нитросорбид таб. 0,01г №50;Фармапол-Волга ООО;Россия;7;10;Органические нитраты;
00000617201000014;Нитроспрей-ICN спрей 1% фл. 10мл с дозирующим насосом;Фармстандарт-Лексредства ОАО;Россия;1;86;Органические нитраты;
00000033900000044;Нитрофунгин р-р 25мл;Galena;Чехия;3;54;Прочие противогрибковые препараты для наружного применения;
01000858601001220;Нить зубная 15м невощенная мятная с фтором;Spazzolificio Piave;Италия;1;86;;
00000098500000130;Нифедипин др. 10мг №50;Щелковский витам.з-д;Россия;1;24;Дигидропиридиновые производные;
00000669900000014;Нифекард ХЛ таб. п/о 30мг №30;Lek Pharma;Словения;18;186;Дигидропиридиновые производные;
01000945100000005;Но-шпа таб 40мг №6;Chinoin;Венгрия;4;56;;
00000007300000005;Но-шпа таб. 40мг №100;Chinoin;Венгрия;1;224.5;Папаверин и его производные;
00000019000000005;Но-шпа таб. 40мг №20;Chinoin;Венгрия;10;98.5;Папаверин и его производные;
01000007700000005;Но-шпа таб. 40мг №60 фл. с дозатором;Chinoin;Венгрия;1;202.5;;
00000352000000005;Но-шпа форте таб. 80мг №20;Chinoin;Венгрия;1;134.5;Папаверин и его производные;
01000037400000005;Но-шпалгин таб. №12;Chinoin;Венгрия;1;176;;
01000014301000034;НоваРинг кольцо вагинальное №1;Organon;Ирландия;1;830;;
00000359600000002;Новинет таб. №21;Gedeon Richter;Венгрия;2;320;Прогестагены и эстрогены (фиксированные комбинации);
01001002701001233;Ново-Пассит р-р вн фл 200мл;Ivax Рharmaceuticals;Чехия;2;205;;
00000459500000044;Ново-пассит таб. п/о 200мг №10;Galena;Чехия;1;125;Прочие снотворные и седативные препараты;
00000764000000044;Ново-пассит таб. п/о 200мг №30;Galena;Чехия;3;330;Прочие снотворные и седативные препараты;
00000030500000044;Ново-пассит фл. 100мл;Galena;Чехия;5;120;Прочие снотворные и седативные препараты;
00000642501001188;Новокаин амп. 0,5% 10мл №10;Дальхимфарм ОАО;Россия г.Иваново;4;38;Эфиры аминобензойной кислоты;
00000063700000117;Новокаин амп. 0,5% 5мл №10;Дальхимфарм;Россия;1;23.5;Эфиры аминобензойной кислоты;
00000249700000117;Новокаин амп. 2% 2мл №10;Дальхимфарм;Россия;4;17.5;Эфиры аминобензойной кислоты;
00000075400000071;Новокаин свечи 0,1г №10;Нижфарм ОАО;Россия;2;30;Эфиры аминобензойной кислоты;
01000793200000124;НовоМикс 30 Пенфилл 100ед\мл 5х3мл;Novo Nordisk;Дания;1;1633;;
00000434700000124;НовоНорм таб. 0,5мг №30;Novo Nordisk;Дания;1;208;Прочие гипогликемизирующие препараты;
00000435300000124;НовоНорм таб. 1мг №30;Novo Nordisk;Дания;2;229;Прочие гипогликемизирующие препараты;
00000435400000124;НовоНорм таб. 2мг №30;Novo Nordisk;Дания;1;306;Прочие гипогликемизирующие препараты;
01000793300000124;НовоРапид Пенфилл 100ед\мл 5х3мл;Novo Nordisk;Дания;4;1456;;
01000809400000124;НовоРапид Флекспен 100ед\мл 5х3мл;Novo Nordisk;Дания;3;1795;;
01000438901000225;Новосепт апельсин паст. 2,5 №24;Натур Продукт Европа;Нидерланды;2;73;;
01000940001000225;НовоСепт паст мед-лимон 2,5г №24;Натур Продукт Европа;Нидерланды;1;70;;
01000794000000124;НовоФормин таб 500мг №60;Novo Nordisk;Дания;1;247;;
01000794100000124;НовоФормин таб 850мг №60;Novo Nordisk;Дания;6;296;;
01001030700000237;Ноготки цветки (календула) 30г;Фито-ЭМ;Россия;3;36;;
01001028100000888;Ногтинорм бальзам д/ногтей 15мл;Эманси Лаборатория ЗАО;Россия;1;165;;
00000928800000595;Ножницы детские (безопасные) (4151Т);Мир Детства;Россия;1;88;Детские товары;
01000917001001456;Нолипрел А 2.5мг+0.625мг Таб. покр. плен. об. №30;Servier/Сердикс ООО;Россия;2;480;;
01000821801001283;Нолипрел А форте таб 5мг+1.25мг №30;Сердикс ООО;Россия;2;680;;
00000429401000365;Нолицин таб. 400мг №10;КРКА-Рус ООО;Россия;1;110;Фторхинолоны;
00000220301000365;Нолицин таб. 400мг №20;КРКА-Рус ООО;Россия;2;215;Фторхинолоны;
01001022401001725;Нолтрекс материал бвиса 2,5мл шприц;Биоформ науч.центр.зао;Россия;1;2850;;
01000946100000020;Нольпаза таб п/о 20мг №14;KRKA;Словения;5;130;;
01000876301001051;Нольпаза табл 0,04 №28;КРКА д.д.Ново место;Словения;2;400;;
00000692000000516;Ноноксинол супп. вагин. 120мг №10;Amcapharm Pharmaceutical GmbH;Германия;1;205;Интравагинальные контрацептивы;
01000801901001111;Ноопепт таб 10мг №50;Лекко ФФ ЗАО;Россия;4;243;;
00000153000000152;Ноотропил амп. 1г 5мл №12;UCB;Бельгия;1;376.5;Другие психостимуляторы и ноотропные препараты;
00000153100000152;Ноотропил таб. п/о 1200мг №20;UCB;Бельгия;1;299;Другие психостимуляторы и ноотропные препараты;
00000298300000152;Ноотропил таб. п/о 800мг №30;UCB;Бельгия;1;327;Другие психостимуляторы и ноотропные препараты;
00000610500000201;Норбактин таб. п/о 400мг №10;Ranbaxy;Индия;3;95;Фторхинолоны;
00000249301001058;Норваск таб. 10мг №30;Пфайзер Мэнюфэкчуринг Дойчленд ГмбХ;Германия;1;1053;Дигидропиридиновые производные;
00000165000000140;Норваск таб. 5мг №30;Pfizer;Сша;1;599.5;Дигидропиридиновые производные;
01000793800000124;Нордитропин Нордилет 10мг/1,5мл шприц-ручка;Novo Nordisk;Дания;9;4875;;
01000001901000002;Нормазе сироп фл. 200мл;Molteni L;Италия;1;232;;
00000600200000426;Нормакс гл./ушные капли 0,3% фл. 5мл;Ipca Laboratories Ltd;Индия;1;80;Противомикробные препараты;
00000647300000426;Нормакс таб. 400мг №6;Ipca Laboratories Ltd;Индия;1;65;Фторхинолоны;
00000522200000002;Нормодипин таб. 10мг №30;Gedeon Richter;Венгрия;1;716;Дигидропиридиновые производные;
01000974401000355;Нормофлорин В 100мл;Новое Время;Россия;2;134;;
00000500700000104;Нотта капли д/внутр. прим. фл. 50мл;Bittner Richard Gmbh;Австрия;1;144.5;Прочие препараты для лечения заболеваний нервной системы;
01000037501000095;Нурофен гель 5% 50г туба;Boots/Farmasierra Manufacturing;Испания;2;159;;
00000513900000171;Нурофен Плюс таб. 200мг/12,8мг №12;Boots Healthcare;Великобритания;3;190;Производные пропионовой кислоты;
01000789101001118;Нурофен супп рект 60мг №10;Famar S. A.;ГРЕЦИЯ;1;135;;
00000308500000171;Нурофен сусп. 100мг/5мл фл. 100мл д/детей;Boots Healthcare;Великобритания;5;107;Производные пропионовой кислоты;
01000007800000171;Нурофен сусп. с клубн.вкусом 100мг/5мл фл. 100мл;Boots Healthcare;Великобритания;6;120.5;;
01000284900000171;Нурофен таб. 200мг №24;Boots Healthcare;Великобритания;3;104;;
00000206101000010;Нурофен таб. п/о 200мг №12;Reckitt Benckiser Healthcare (UK) Limited;Великобритания;7;64.5;Производные пропионовой кислоты;
00000709600000171;Нурофен таб. п/о 200мг №6;Boots Healthcare;Великобритания;2;41;Производные пропионовой кислоты;
00000678500000171;Нурофен УльтраКап капс. 200мг №10;Boots Healthcare;Великобритания;5;122;Производные пропионовой кислоты;
00000728900000171;Нурофен УльтраКап капс. 200мг №4;Boots Healthcare;Великобритания;2;68;Производные пропионовой кислоты;
01000014700000171;Нурофен форте 400мг Таб. п/о №12;Boots Healthcare;Великобритания;1;97;;
01000965101001077;Нурофен Экспресс таб п/о 200мг №12;Рекитт Бенкизер Хелскэр Интернешнл ЛТД;Великобритания;2;92;;
01000965201001077;Нурофен экспресс таб п/о 200мг №6;Рекитт Бенкизер Хелскэр Интернешнл ЛТД;Великобритания;1;64.5;;
01000984901001077;Нурофен экспресс таб. п/о 200мг №24;Рекитт Бенкизер Хелскэр Интернешнл ЛТД;Великобритания;3;145;;
01000865801001324;Нутризон смесь сухая д/энтер питания 322,0;Milapa gmbh & Сo kg;Германия;2;335;;
01000882101001354;Нутризон Эдванс Диазон смесь д/энтер питания 1л;N.v.nutricia;Нидерланды;4;691;;
01000920801000323;НУТРИЦИЯ Смесь Нутрини с пищевыми волокнами 200мл;Nutricia Cuijk BV;Нидерланды;2;156;;
00000093400000126;Обзидан таб. 40мг №60;ISIS-PHARMA;Германия;1;64;Неселективные бета-адреноблокаторы;
00000579300000602;Облепиховое масло 50мл;Биолит;Россия;2;33;Прочие препараты со смягчающим и протекторным действием;
00000574500000149;Облепиховое масло капс. 200мг №100;Алтайвитамины;Россия;1;109;Прочие противоязвенные препараты;
01000985101000136;Овес зеленое подспорье для проращивания 100г.;Совет - Европродукт  ООО/Фора-Фарм ООО;Россия;1;47;;
01000032200000304;Овесол таб п/о 0.25 №40;Эвалар;Россия;4;127.3;;
00000160700000159;Овестин ваг. крем 1мг\1г 15г;Organon;Нидерланды;1;1150;Природные и полусинтетические эстрогены;
00000160800000159;Овестин ваг. свечи 0,5мг №15;Organon;Нидерланды;1;800;Природные и полусинтетические эстрогены;
00000160600000159;Овестин таб. 2мг №30;Organon;Нидерланды;1;780;Природные и полусинтетические эстрогены;
01000854201000631;Овса настойка 25мл;Фармацевтическая фабрика ОАО (Санкт-Петербург);Россия;4;17;;
01000047600000671;Огаркова капли №5 (при запорах) 50мл;Фора-Фарм ООО;Россия;2;195;;
01000840701001268;Одабан антиперспирант спрей 30мл;Bracey's Рharmaceuticals ltd;Великобритания;1;432;;
00001118600000891;Одеколон "Тройной" фл. 85мл;Флавосинтез;Россия;3;32;Косметические товары;
00001176900000891;Одеколон "Шипр" фл. 85мл;Флавосинтез;Россия;1;32;Косметические товары;
01000942900000194;Окомистин гл. капли 0,01% 10мл фл. полимер. крыш. капельница;Инфамед;Россия;2;100;;
00000477700000083;Оксамп-натрий фл. 0,5г №1;Синтез;Россия;15;10.5;Комбинации пенициллинов (в т.ч. с ингибиторами бета-лактамаз);
00000401500000083;Оксациллин-АКОС натр. соль 0,5г;Синтез;Россия;3;6;Пенициллины, устойчивые к бета-лактамазам;
01000285101000425;Оксиал р-р увлажн. офтальм 10мл;Santen/Tubilux Pharma S.p.A.;Италия;1;401;;
00000080900000117;Оксипрогестерона капронат амп. 12,5% 1мл №10;Дальхимфарм;Россия;2;407;Производные прегнина;
00000512500000117;Окситоцин амп. 5МЕ 1мл №10;Дальхимфарм;Россия;1;32;Окситоцин и его производные;
01000919700000571;ОКСОЛИН 0,25% 10,0 МАЗЬ НАЗАЛ /БИОСИНТЕЗ/;Биосинтез ОАО;Россия;3;18.8;;
